id,SMILES
CPD0-1483,CC(=O)C(=N)CCCCCC(=O)[O-]
DIHYDROXYPENTANEDIONE,CC(=O)C(=O)C(O)CO
CPD-10551,CC(=O)C(=O)C(O)COP(=O)([O-])[O-]
6-PYRUVOYL-5678-TETRAHYDROPTERIN,CC(=O)C(=O)C1CNc2nc(N)[nH]c(=O)c2N1
CPD0-1485,CC(=O)C(=O)CCCCCC(=O)[O-]
PYRUVATE,CC(=O)C(=O)[O-]
2-ACETO-LACTATE,CC(=O)C(C)(O)C(=O)[O-]
DIACETYL,CC(=O)C(C)=O
CPD0-1307,CC(=O)C(C)C
CPD-255,CC(=O)C(C)O
CPD0-2467,CC(=O)C(O)C(=O)COP(=O)([O-])[O-]
CPD0-2468,CC(=O)C(O)C(O)(O)COP(=O)([O-])[O-]
CPD-1093,CC(=O)C(O)C(O)CO
DEOXYXYLULOSE-5P,CC(=O)C(O)C(O)COP(=O)([O-])[O-]
DIHYDROXY-BUTANONE-P,CC(=O)C(O)COP(=O)([O-])[O-]
AMINO-OXOBUT,CC(=O)C([NH3+])C(=O)[O-]
CPD0-2466,CC(=O)C([O-])=C(O)COP(=O)([O-])[O-]
PROGESTERONE,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
CPD-21221,CC(=O)C=CC=O
METHYL-GLYOXAL,CC(=O)C=O
3-KETOBUTYRATE,CC(=O)CC(=O)[O-]
ACETOL,CC(=O)CO
AMINO-ACETONE,CC(=O)C[NH3+]
CPD0-1232,CC(=O)N(C)C
CPD-3764,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCC[NH3+]
CPD0-2659,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc21
CPD-19242,CC(=O)NC(C)P(=O)([O-])[O-]
N-ACETYL-GLUTAMYL-P,CC(=O)NC(CCC(=O)OP(=O)([O-])[O-])C(=O)[O-]
ACETYL-GLU,CC(=O)NC(CCC(=O)[O-])C(=O)[O-]
CPD-469,CC(=O)NC(CCC=O)C(=O)[O-]
CPD0-2017,CC(=O)NC(CCCNC(=N)N)C(=O)O
N-ALPHA-ACETYLORNITHINE,CC(=O)NC(CCC[NH3+])C(=O)[O-]
CPD-3615,CC(=O)NC(CO)C(O)C(O)C(O)CO
CPD-9175,CC(=O)NC(CS)C(=O)[O-]
CPD-424,CC(=O)NC(Cc1c[nH]cn1)C(=O)[O-]
CPD0-1144,CC(=O)NC1C(=O)CC(O)(C(=O)[O-])OC1C(O)C(O)CO
CPD0-1512,CC(=O)NC1C(=O)OC(CO)C(O)C1O
TDP-FUC4NAC,CC(=O)NC1C(C)OC(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3cc(C)c(=O)[nH]c3=O)CC2O)C(O)C1O
CPD-23638,CC(=O)NC1C(O)C=C(C(=O)[O-])OC1C(O)C(O)CO
CPD0-1123,CC(=O)NC1C(O)CC(O)(C(=O)[O-])OC1C(O)C(O)CO
N-ACETYL-9-O-ACETYLNEURAMINATE,CC(=O)NC1C(O)CC(O)(C(=O)[O-])OC1C(O)C(O)COC(C)=O
CPD-6182,CC(=O)NC1C(O)CC2(C(=O)[O-])OC(C(O)CO)C1O2
CPD-3604,CC(=O)NC1C(O)OC(CO)C(O)C1O
ACETYLMURAMYL-ALANYL-ISOGLUTAMINE,CC(=O)NC1C(O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(N)=O
DIACETYLCHITOBIOSE-6-PHOSPHATE,CC(=O)NC1C(O)OC(CO)C(OC2OC(COP(=O)([O-])[O-])C(O)C(O)C2NC(C)=O)C1O
CPD-16168,CC(=O)NC1C(O)OC(COP(=O)([O-])[O-])C(O)C1O
CPD0-881,CC(=O)NC1C(O)OC(COP(=O)([O-])[O-])C(O)C1OC(C)C(=O)[O-]
CPD0-2501,CC(=O)NC1C(OC2C(CO)OC(O)C([NH3+])C2O)OC(COP(=O)([O-])[O-])C(O)C1O
CPD0-1081,CC(=O)NC1C(OC2C3COC(O3)C(NC(C)=O)C2OC(C)C(=O)[O-])OC(CO)C(O)C1O
CPD-7246,CC(=O)NC1C(OP(=O)([O-])[O-])OC(CO)C(O)C1O
CPD0-1330,CC(=O)NC1C(OP(=O)([O-])[O-])OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
CPD0-1643,CC(=O)NC1C(OP(=O)([O-])[O-])OC(CO)C(O)C1OC(C)C(=O)[O-]
CPD0-882,CC(=O)NC1C2OCC(O2)C(O)C1OC(C)C(=O)[O-]
CPD0-1965,CC(=O)NCCCCC(NC(C)=O)C(=O)NC(C)C(=O)NC(C)C(=O)O
CPD0-1966,CC(=O)NCCCCC(NC(C)=O)C(=O)NC(C)C(=O)OC(C)C(=O)[O-]
CPD-20746,CC(=O)NCCCCC(NC(C)=O)C(=O)NC(C)C(=O)[O-]
CPD-3462,CC(=O)NCCCC[NH2+]CCC[NH3+]
N1-ACETYLSPERMINE,CC(=O)NCCC[NH2+]CCCC[NH2+]CCC[NH3+]
CPD-568,CC(=O)NCCC[NH2+]CCCC[NH3+]
CPD-19243,CC(=O)NCCP(=O)([O-])[O-]
CPD0-2518,CC(=O)NCP(=O)([O-])O
CPD-19235,CC(=O)NCP(=O)([O-])OC1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])C(O)C1O
CPD-19236,CC(=O)NCP(=O)([O-])OC1OC(COP(=O)([O-])[O-])C(O)C1O
N-ACETYLANTHRANILATE,CC(=O)Nc1ccccc1C(=O)[O-]
CPD-11648,CC(=O)Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1
CPD0-1626,CC(=O)Nc1nnc(S(N)(=O)=O)s1
CPD-14763,CC(=O)OC1C(COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)OC(O)C1O
CPD-14762,CC(=O)OC1C(O)OC(COP(=O)([O-])OP(=O)([O-])OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C1O
CPD0-1606,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)[O-]
ACETYLMALTOSE,CC(=O)OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
ACETYLSERINE,CC(=O)OCC([NH3+])C(=O)[O-]
CEPHALOSPORIN-C,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CCCC([NH3+])C(=O)[O-])C2SC1
CPD0-2609,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1
CPD-9229,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1
CPD-522,CC(=O)OCC1OC(O)C(O)C(O)C1O
CPD-18529,CC(=O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O
CPD0-1607,CC(=O)OCC1OC(SC(C)C)C(O)C(O)C1O
CPD-667,CC(=O)OCCC([NH3+])C(=O)[O-]
ACETYL-P,CC(=O)OP(=O)([O-])[O-]
P-NITROPHENYL-ACETATE,CC(=O)Oc1ccc([N+](=O)[O-])cc1
ALPHA-NAPHTHYL-ACETATE,CC(=O)Oc1cccc2ccccc12
CPD-524,CC(=O)Oc1ccccc1C(=O)[O-]
S-ACETYLDIHYDROLIPOAMIDE,CC(=O)SC(CCS)CCCCC(N)=O
S-ACETYLPHOSPHOPANTETHEINE,CC(=O)SCCNC(=O)CCNC(=O)C(O)CC(C)(C)OP(=O)([O-])[O-]
ACET,CC(=O)[O-]
CPD-16015,CC(=[NH2+])C(=O)[O-]
CPD-1136,CC(C(=O)[O-])=C(CC(=O)[O-])C(=O)[O-]
CPD-546,CC(C(=O)[O-])C(=O)[O-]
CPD-622,CC(C(=O)[O-])C(O)(CC(=O)[O-])C(=O)[O-]
L-THREO-3-METHYL-ASPARTATE,CC(C(=O)[O-])C([NH3+])C(=O)[O-]
LINAMARIN,CC(C)(C#N)OC1OC(CO)C(O)C(O)C1O
CPD0-1141,CC(C)(C)C(=O)C(=O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O
CPD0-1678,CC(C)(C)C=O
CPD-7988,CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1
CPD0-2629,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
BUTYL-HYDROPEROXIDE,CC(C)(C)OO
2-DEHYDROPANTOATE,CC(C)(CO)C(=O)C(=O)[O-]
CPD0-2596,CC(C)(CO)C(O)C(=O)NCC(=O)NCCS
CPD-511,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCS
CPD-16617,CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO
PANTOTHENATE,CC(C)(CO)C(O)C(=O)NCCC(=O)[O-]
L-PANTOATE,CC(C)(CO)C(O)C(=O)[O-]
R-4-PHOSPHOPANTOTHENOYL-L-CYSTEINE,CC(C)(COP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NC(CS)C(=O)[O-]
PANTETHEINE-P,CC(C)(COP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS
4-P-PANTOTHENATE,CC(C)(COP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)[O-]
2-HYDROXY-2-METHYLPROPANENITRILE,CC(C)(O)C#N
CPD-13357,CC(C)(O)C(O)C(=O)[O-]
CPD0-1449,CC(C)(OO)c1ccccc1
CPD-7702,CC(C)(S)C([NH3+])C(=O)[O-]
GERANIAL,CC(C)=CCCC(C)=CC=O
FARNESYLFARNESYLGERANIOL,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCO
CPD-9456,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
CPD-9457,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
CPD0-1028,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
FARNESYL-PP,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
CPD-12587,CC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])[O-]
CPD0-1356,CC(C)=CCCC(C)=CCCC(C)=CCSP(=O)([O-])OP(=O)([O-])[O-]
CPD-15909,CC(C)=CCCC(C)=CCCC(C)=CCc1c(C)[nH]c2ccccc2c1=O
CPD-7733,CC(C)=CCCC(C)=CCCC(C)=CCc1c(C)n(O)c2ccccc2c1=O
GERANYL-PP,CC(C)=CCCC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
CPD-13243,CC(C)=CCCC(C)=CCOP(=O)([O-])[O-]
CPD-22373,CC(C)=CCCC(C)=CCS
PRENOL,CC(C)=CCO
CPD-4211,CC(C)=CCOP(=O)([O-])OP(=O)([O-])[O-]
CPD-14332,CC(C)=CCOP(=O)([O-])[O-]
CPD-9451,CC(C)C(=CC(=O)[O-])C(=O)[O-]
2-KETO-ISOVALERATE,CC(C)C(=O)C(=O)[O-]
CPD-7100,CC(C)C(C(=O)[O-])C(=O)C(=O)[O-]
2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE,CC(C)C(C(=O)[O-])C(O)C(=O)[O-]
3-CARBOXY-3-HYDROXY-ISOCAPROATE,CC(C)C(O)(CC(=O)[O-])C(=O)[O-]
CPD-3642,CC(C)C([NH3+])C(=O)[O-]
CPD-7000,CC(C)C=O
2K-4CH3-PENTANOATE,CC(C)CC(=O)C(=O)[O-]
ISOVALERATE,CC(C)CC(=O)[O-]
CPD-13398,CC(C)CC(NC(=O)C(C)[NH3+])C(=O)[O-]
CPD0-2555,CC(C)CC([NH3+])C(=O)NCC(=O)[O-]
CPD-12150,CC(C)CC([NH3+])C(=O)[O-]
CPD-7031,CC(C)CC=O
ISOBUTANOL,CC(C)CO
CPD0-1218,CC(C)N(O)C(=O)C(=O)[O-]
IPRONIAZID,CC(C)NNC(=O)c1ccncc1
CPD0-1293,CC(C)OC1OC(CO)C(O)C(O)C1O
DIISOPROPYL-FLUOROPHOSPHATE,CC(C)OP(=O)(F)OC(C)C
DIISOPROPYL-PHOSPHATE,CC(C)OP(=O)([O-])OC(C)C
CPD-22527,CC(C)SC1OC(CO)C(O)C(O)C1O
CPD0-2360,CC(C)c1ccccc1
RETINAL,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O
CPD0-1398,CC(C=NNC(N)=[NH2+])=NNC(N)=[NH2+]
CPD0-1249,CC(CC([NH3+])C(=O)[O-])P(C)(=O)[O-]
CPD-3743,CC(CCC(=O)NCCS(=O)(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
CPD-7283,CC(CCC(=O)NCCS(=O)(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
CPD-12457,CC(CCC(=O)NCCS(=O)(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
CHOLANATE2,CC(CCC(=O)[O-])C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CC(O)C12C
CHOLATE,CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
CPD-15189,CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
DEOXYCHOLATE,CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
2-PHOSPHO-4-CYTIDINE-5-DIPHOSPHO-2-C-MET,CC(CO)(OP(=O)([O-])[O-])C(O)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2ccc(N)nc2=O)C(O)C1O
CPD-12176,CC(CO)C(=O)[O-]
CPD0-2067,CC(CS)C(=O)N1CCCC1C(=O)O
CPD0-2077,CC(N)(CCC(=O)O)C(=O)O
CPD0-1475,CC(N)(Cl)C(=O)[O-]
ACETAMIDE,CC(N)=O
CPD0-2056,CC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]
CPD0-1891,CC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC=O
CPD-618,CC(O)(C(=O)[O-])C(CC(=O)[O-])C(=O)[O-]
CPD0-1220,CC(O)(C(=O)[O-])P(C)(C)=O
CPD0-1025,CC(O)(CBr)CCOP(=O)([O-])OP(=O)([O-])[O-]
S-CITRAMALATE,CC(O)(CC(=O)[O-])C(=O)[O-]
4-CYTIDINE-5-DIPHOSPHO-2-C,CC(O)(CO)C(O)COP(=O)([O-])OP(=O)([O-])OCC1OC(n2ccc(N)nc2=O)C(O)C1O
2-C-METHYL-D-ERYTHRITOL-4-PHOSPHATE,CC(O)(CO)C(O)COP(=O)([O-])[O-]
CPD-374,CC(O)C(=O)C1=Nc2c(nc(N)[nH]c2=O)NC1
S-LACTOYL-GLUTATHIONE,CC(O)C(=O)SCC(NC(=O)CCC([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-]
D-LACTATE,CC(O)C(=O)[O-]
BUTANEDIOL,CC(O)C(C)O
CPD-13407,CC(O)C(N)=O
CPD-15435,CC(O)C(NC(=O)OP(=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1O)C(=O)[O-]
CPD-16566,CC(O)C(O)C(O)C(=O)CO
FUCULOSE-1P,CC(O)C(O)C(O)C(=O)COP(=O)([O-])[O-]
L-RHAMNONATE,CC(O)C(O)C(O)C(O)C(=O)[O-]
6-DEOXY-D-GLUCOSE,CC(O)C(O)C(O)C(O)C=O
CPD0-1114,CC(O)C(O)C(O)C(O)CO
CPD0-1286,CC(O)C(O)C(O)C(O)COP(=O)([O-])[O-]
CPD-14202,CC(O)C(O)C1=Nc2c([nH]c(N)nc2=O)NC1
CPD-15159,CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2=N1
DEHYDRO-3-DEOXY-L-RHAMNONATE,CC(O)C(O)CC(=O)C(=O)[O-]
THR,CC(O)C([NH3+])C(=O)[O-]
CPD0-1351,CC(O)C([NH3+])C(N)=O
CPD-22376,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)Nc4cccc(C(=O)O)c4)C3)C(C)C12
CPD-9231,CC(O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)CC12
CPD0-2598,CC(O)C1C(=O)N2C(C(=O)[O-])=C(C(C)(C)CCC[NH3+])OC12
CPD0-2597,CC(O)C1C(=O)N2C(C(=O)[O-])=C(C3CCCO3)SC12
CPD0-1545,CC(O)C1C(=O)N2C(C(=O)[O-])=C(C[NH3+])SC12
CPD0-2611,CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3C[NH2+]C(C(=O)N(C)C)C3)C(C)C12
CPD0-2600,CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3C[NH2+]C(CNS(N)(=O)=O)C3)C(C)C12
CPD-14442,CC(O)C=C(O)C(=O)[O-]
CPD-358,CC(O)C=O
4-HYDROXY-2-KETOVALERATE,CC(O)CC(=O)C(=O)[O-]
CPD-1843,CC(O)CC(=O)[O-]
CPD-8891,CC(O)CO
1-AMINO-PROPAN-2-OL,CC(O)C[NH3+]
CPD0-1520,CC(OC1C([NH3+])C(O)OC(CO)C1O)C(=O)[O-]
CPD0-1915,CC(ONC(=O)C([NH3+])CCCC[NH3+])C(=O)[O-]
L-THREONINE-O-3-PHOSPHATE,CC(OP(=O)([O-])[O-])C([NH3+])C(=O)[O-]
CPD0-1614,CC([NH3+])(CC(=O)[O-])C(=O)[O-]
CPD0-1248,CC([NH3+])(CCP(C)(=O)[O-])C(=O)[O-]
8-AMINO-7-OXONONANOATE,CC([NH3+])C(=O)CCCCCC(=O)[O-]
CPD-13397,CC([NH3+])C(=O)NC(C(=O)[O-])C(C)O
D-ALA-D-ALA,CC([NH3+])C(=O)NC(C)C(=O)[O-]
CPD0-2071,CC([NH3+])C(=O)NC(C)P(=O)([O-])[O-]
CPD-13404,CC([NH3+])C(=O)NC(CC(=O)[O-])C(=O)[O-]
CPD0-1085,CC([NH3+])C(=O)NC(CCC(=O)NC(CCCC([NH3+])C(=O)[O-])C(=O)NC(C)C(=O)NC(C)C(=O)[O-])C(=O)[O-]
CPD0-1082,CC([NH3+])C(=O)NC(CCC(=O)NC(CCCC([NH3+])C(=O)[O-])C(=O)NC(C)C(=O)[O-])C(=O)[O-]
L-ALA-GAMMA-D-GLU-DAP,CC([NH3+])C(=O)NC(CCC(=O)NC(CCCC([NH3+])C(=O)[O-])C(=O)[O-])C(=O)[O-]
CPD-15384,CC([NH3+])C(=O)NC(CCC(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)NC(C)C(=O)[O-])C(=O)[O-]
CPD-20750,CC([NH3+])C(=O)NC(CCC(=O)NC(CCCC[NH3+])C(=O)NC(C)C(=O)[O-])C(=O)[O-]
CPD0-1445,CC([NH3+])C(=O)NC(CCC(=O)[O-])C(=O)[O-]
CPD0-1945,CC([NH3+])C(=O)NC(CCC(=O)[O-])C(N)=O
CPD-13403,CC([NH3+])C(=O)NC(CCC(N)=O)C(=O)[O-]
CPD-13401,CC([NH3+])C(=O)NC(Cc1c[nH]cn1)C(=O)[O-]
CPD0-1916,CC([NH3+])C(=O)NC(Sc1ccccc1)C(=O)[O-]
ALA-GLY,CC([NH3+])C(=O)NCC(=O)[O-]
D-ALANINE,CC([NH3+])C(=O)[O-]
CPD1ZN3-1,CC([NH3+])C(CCCCCC(=O)[O-])NC(=O)[O-]
CPD-11636,CC([NH3+])C(N)=O
DIAMINONONANOATE,CC([NH3+])C([NH3+])CCCCCC(=O)[O-]
CPD-4748,CC([NH3+])CC(=O)[O-]
CPD0-2521,CC([NH3+])P(=O)([O-])[O-]
CPD0-2029,CC1(C)C(=O)C(=O)OC1O
CPD-9482,CC1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1
CPD-7610,CC1(C)CC(O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1
CPD-9483,CC1(C)CCC2(C(=O)[O-])CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)[O-])C5CCC43C)C2C1
CPD-9481,CC1(C)CCC2(C(=O)[O-])CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1
2-DEHYDROPANTOYL-LACTONE,CC1(C)COC(=O)C1=O
PANTOYL-LACTONE,CC1(C)COC(=O)C1O
CPD0-1716,CC1(C)Nc2nc(N)nc(O)c2N=C1CO
CPD0-2599,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)[O-]
CPD-9218,CC1(C)SC2C(NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2C1C(=O)[O-]
CPD-21142,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)[O-]
CPD-21145,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)[O-]
CPD0-2608,CC1(C)SC2C(NC(=O)C([NH3+])c3ccc(O)cc3)C(=O)N2C1C(=O)[O-]
CPD-9195,CC1(C)SC2C(NC(=O)C([NH3+])c3ccccc3)C(=O)N2C1C(=O)[O-]
CPD-9196,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)[O-]
PENICILLIN-G,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-]
6-AMINOPENICILLANATE,CC1(C)SC2C([NH3+])C(=O)N2C1C(=O)[O-]
CPD0-1294,CC1(CCSC2C=CC3OC3C2O)N=N1
CPD-11426,CC1(CO)C(O)CCC2(C)C1CCC1CC3CC12CCC3(O)CO
2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE,CC1(CO)OP(=O)([O-])OP(=O)([O-])OCC1O
CPD-18012,CC1(O)C(=O)NC(=O)NC1O
CPD-18014,CC1(O)CNC(=O)NC1=O
CPD-10774,CC1(O)OCC(O)C1(O)O
CPD-10775,CC1(O)OCC(O)C1=O
CPD-15302,CC12CC34C=CC(=O)C(C)(CCC(=O)Nc5c(O)ccc(C(=O)[O-])c5O)C3C(CC1C4)O2
CORTISOL,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO
11-DEOXYCORTICOSTERONE,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12
CPD-16843,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(O)CO)CCC12
TESTOSTERONE,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12
11-DEOXY-CORTISOL,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO
CPD-352,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O
CPD0-1366,CC1=C(C(=O)Nc2ccccc2)SCCO1
CPD0-2070,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1
CPD0-2068,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C([NH3+])C3=CCC=CC3)C2SC1
CPD-9227,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1
CPD0-2337,CC1=C(C)C(=O)c2ccccc2C1=O
CPD0-2556,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1
CPD-10204,CC1=C(O)C(=O)CO1
