Peak ID,Retention Time,Aggregate M/Z,Polarity,Compound Name,Predicted Structure (smiles),ID,
993,,220.0854,-,,,,
994,,220.9006,-,,,,
995,,220.9325,-,,,,
996,,220.9585,-,,,,
997,,221.0062,-,,,,
998,,221.0448,-,,,,
999,,221.0964,-,,,,
1000,,221.9080,-,,,,
1001,,221.9350,-,,,,
1002,,221.9776,-,,,,
1003,,222.0368,-,,,,
1004,,222.0720,-,,,,
1005,,222.1084,-,,,,
1006,,222.9399,-,,,,
1007,,222.9622,-,,,,
1008,,223.0185,-,,,,
1009,,223.0766,-,,,,
1010,,223.1093,-,,,,
1011,,223.1598,-,,,,
1012,,223.9268,-,,,,
1013,,223.9726,-,,,,
1014,,224.0560,-,,,,
1015,,224.0963,-,,,,
1016,,224.9571,-,,,,
1017,,224.9996,-,,,,
1018,,225.0636,-,,,,
1019,,225.0860,-,,,,
1020,,225.1230,-,,,,
1021,,225.1501,-,,,,
1022,,225.1858,-,,,,
1023,,225.9313,-,,,,
1024,,225.9898,-,,,,
1025,,226.0122,-,,,,
1026,,226.0407,-,,,,
1027,,226.0714,-,,,,
1028,,226.1186,-,,,,
1029,,226.1892,-,,,,
1030,,226.2456,-,,,,
1031,,226.9601,-,,,,
1032,,226.9919,-,,,,
1033,,227.0174,-,,,,
1034,,227.1049,-,,,,
1035,,227.1551,-,,,,
1036,,227.2024,-,,,,
1037,,227.2892,-,,,,
1038,,227.3848,-,,,,
1039,,227.9432,-,,,,
1040,,227.9889,-,,,,
1041,,228.0583,-,,,,
1042,,228.0871,-,,,,
1043,,228.1640,-,,,,
1044,,228.2058,-,,,,
1045,,228.2664,-,,,,
1046,,228.8635,-,,,,
1047,,228.9352,-,,,,
1048,,228.9760,-,,,,
1049,,229.1128,-,,,,
1050,,229.1452,-,,,,
1051,,229.1775,-,,,,
1052,,229.2032,-,,,,
1053,,229.2596,-,,,,
1054,,229.3291,-,,,,
1055,,229.9231,-,,,,
1056,,229.9806,-,,,,
1057,,230.0406,-,,,,
1058,,230.0604,-,,,,
1059,,230.1055,-,,,,
1060,,230.1795,-,,,,
1061,,230.4053,-,,,,
1062,,230.9632,-,,,,
1063,,230.9849,-,,,,
1064,,231.0304,-,,,,
1065,,231.0988,-,,,,
1066,,231.1321,-,,,,
1067,,231.1583,-,,,,
1068,,231.2420,-,,,,
1069,,231.9391,-,,,,
1070,,232.0006,-,,,,
1071,,232.0250,-,,,,
1072,,232.0588,-,,,,
1073,,232.0872,-,,,,
1074,,232.1167,-,,,,
1075,,232.9023,-,,,,
1076,,233.0773,-,,,,
1077,,233.1025,-,,,,
1078,,233.1506,-,,,,
1079,,233.9223,-,,,,
1080,,234.0108,-,,,,
1081,,234.0396,-,,,,
1082,,234.0767,-,,,,
1083,,234.1082,-,,,,
1084,,234.8752,-,,,,
1085,,234.9014,-,,,,
1086,,234.9784,-,,,,
1087,,235.0216,-,,,,
1088,,235.0775,-,,,,
1089,,235.1182,-,,,,
1090,,235.9177,-,,,,
1091,,236.0229,-,,,,
1092,,236.0549,-,,,,
1093,,236.0852,-,,,,
1094,,236.8742,-,,,,
1095,,236.9092,-,,,,
1096,,236.9306,-,,,,
1097,,236.9774,-,,,,
1098,,237.0109,-,,,,
1099,,237.0627,-,,,,
1100,,237.0899,-,,,,
1101,,237.1229,-,,,,
1102,,237.1833,-,,,,
1103,,237.9149,-,,,,
1104,,238.0150,-,,,,
1105,,238.0754,-,,,,
1106,,238.9061,-,,,,
1107,,238.9425,-,,,,
1108,,238.9928,-,,,,
1109,,239.0154,-,,,,
1110,,239.0743,-,,,,
1111,,239.1279,-,,,,
1112,,239.2023,-,,,,
1113,,239.2597,-,,,,
1114,,239.9339,-,,,,
1115,,240.0525,-,,,,
1116,,240.1676,-,,,,
1117,,240.2359,-,,,,
1118,,240.9117,-,,,,
1119,,240.9722,-,,,,
1120,,241.0171,-,,,,
1121,,241.0576,-,,,,
1122,,241.0813,-,,,,
1123,,241.1202,-,,,,
1124,,241.1587,-,,,,
1125,,241.1806,-,,,,
1126,,241.2171,-,,,,
1127,,241.3070,-,,,,
1128,,241.9124,-,,,,
1129,,241.9971,-,,,,
1130,,242.0308,-,,,,
1131,,242.0705,-,,,,
1132,,242.1009,-,,,,
1133,,242.1786,-,,,,
1134,,242.2202,-,,,,
1135,,242.2821,-,,,,
1136,,242.9100,-,,,,
1137,,242.9402,-,,,,
1138,,242.9820,-,,,,
1139,,243.0263,-,,,,
1140,,243.0628,-,,,,
1141,,243.1026,-,,,,
1142,,243.1474,-,,,,
1143,,243.1580,-,,,,
1144,,243.1974,-,,,,
1145,,243.2948,-,,,,
1146,,243.3868,-,,,,
1147,,243.4249,-,,,,
1148,,243.9138,-,,,,
1149,,243.9624,-,,,,
1150,,244.0130,-,,,,
1151,,244.0450,-,,,,
1152,,244.1272,-,,,,
1153,,244.1624,-,,,,
1154,,244.2004,-,,,,
1155,,244.9121,-,,,,
1156,,244.9517,-,,,,
1157,,245.0611,-,,,,
1158,,245.1151,-,,,,
1159,,245.1922,-,,,,
1160,,245.9191,-,,,,
1161,,245.9540,-,,,,
1162,,246.0178,-,,,,
1163,,246.0723,-,,,,
1164,,246.1086,-,,,,
1165,,246.1953,-,,,,
1166,,246.8992,-,,,,
1167,,246.9377,-,,,,
1168,,246.9889,-,,,,
1169,,247.0459,-,,,,
1170,,247.0887,-,,,,
1171,,247.1654,-,,,,
1172,,247.9488,-,,,,
1173,,247.9991,-,,,,
1174,,248.0530,-,,,,
1175,,248.0924,-,,,,
1176,,248.1603,-,,,,
1177,,248.7056,-,,,,
1178,,248.9411,-,,,,
1179,,248.9604,-,,,,
1180,,249.0034,-,,,,
1181,,249.0502,-,,,,
1182,,249.0874,-,,,,
1183,,249.1340,-,,,,
1184,,249.1678,-,,,,
1185,,249.2103,-,,,,
1186,,250.0440,-,,,,
1187,,250.0765,-,,,,
1188,,250.0852,-,,,,
1189,,250.1376,-,,,,
1190,,250.2254,-,,,,
1191,,250.8481,-,,,,
1192,,250.9585,-,,,,
1193,,251.0174,-,,,,
1194,,251.0768,-,,,,
1195,,251.1605,-,,,,
1196,,251.1970,-,,,,
1197,,251.9989,-,,,,
1198,,252.0418,-,,,,
1199,,252.0850,-,,,,
1200,,252.2022,-,,,,
1201,,252.8468,-,,,,
1202,,252.9096,-,,,,
1203,,252.9631,-,,,,
1204,,253.0113,-,,,,
1205,,253.0828,-,,,,
1206,,253.1154,-,,,,
1207,,253.1429,-,,,,
1208,,253.2175,-,,,,
1209,,253.5300,-,,,,
1210,,253.9520,-,,,,
1211,,253.9880,-,,,,
1212,,254.0230,-,,,,
1213,,254.0804,-,,,,
1214,,254.1479,-,,,,
1215,,254.2213,-,,,,
1216,,254.2792,-,,,,
1217,,254.7002,-,,,,
1218,,254.8812,-,,,,
1219,,254.9185,-,,,,
1220,,254.9799,-,,,,
1221,,255.0351,-,,,,
1222,,255.1010,-,,,,
1223,,255.2338,-,,,,
1224,,255.4314,-,,,,
1225,,255.4867,-,,,,
1226,,255.7691,-,,,,
1227,,256.0567,-,,,,
1228,,256.0898,-,,,,
1229,,256.1244,-,,,,
1230,,256.2369,-,,,,
1231,,256.8863,-,,,,
1232,,256.9215,-,,,,
1233,,257.0365,-,,,,
1234,,257.0752,-,,,,
1235,,257.1113,-,,,,
1236,,257.1710,-,,,,
1237,,257.2145,-,,,,
1238,,257.2385,-,,,,
1239,,257.3056,-,,,,
1240,,257.3533,-,,,,
1241,,257.8933,-,,,,
1242,,257.9398,-,,,,
1243,,258.0229,-,,,,
1244,,258.0652,-,,,,
1245,,258.1055,-,,,,
1246,,258.1384,-,,,,
1247,,258.1774,-,,,,
1248,,258.2386,-,,,,
1249,,258.8898,-,,,,
1250,,258.9142,-,,,,
1251,,259.0233,-,,,,
1252,,259.0798,-,,,,
1253,,259.1293,-,,,,
1254,,259.2436,-,,,,
1255,,259.9302,-,,,,
1256,,260.0283,-,,,,
1257,,260.0880,-,,,,
1258,,260.1272,-,,,,
1259,,260.1894,-,,,,
1260,,260.8879,-,,,,
1261,,260.9777,-,,,,
1262,,261.0582,-,,,,
1263,,261.0887,-,,,,
1264,,261.2432,-,,,,
1265,,261.5161,-,,,,
1266,,261.9236,-,,,,
1267,,261.9816,-,,,,
1268,,262.0586,-,,,,
1269,,262.0910,-,,,,
1270,,262.1214,-,,,,
1271,,262.1729,-,,,,
1272,,262.8953,-,,,,
1273,,262.9763,-,,,,
1274,,263.0706,-,,,,
1275,,263.1418,-,,,,
1276,,263.4783,-,,,,
1277,,263.9267,-,,,,
1278,,263.9754,-,,,,
1279,,264.0258,-,,,,
1280,,264.0513,-,,,,
1281,,264.0866,-,,,,
1282,,264.1402,-,,,,
1283,,264.9217,-,,,,
1284,,264.9677,-,,,,
1285,,265.0505,-,,,,
1286,,265.0917,-,,,,
1287,,265.1487,-,,,,
1288,,265.9075,-,,,,
1289,,266.0065,-,,,,
1290,,266.0907,-,,,,
1291,,266.2017,-,,,,
1292,,266.8129,-,,,,
1293,,266.9180,-,,,,
1294,,266.9392,-,,,,
1295,,267.0753,-,,,,
1296,,267.0884,-,,,,
1297,,267.2332,-,,,,
1298,,267.2776,-,,,,
1299,,267.2986,-,,,,
1300,,267.3398,-,,,,
1301,,267.9827,-,,,,
1302,,268.0045,-,,,,
1303,,268.0422,-,,,,
1304,,268.0846,-,,,,
1305,,268.1659,-,,,,
1306,,268.2369,-,,,,
1307,,268.2785,-,,,,
1308,,268.9404,-,,,,
1309,,268.9832,-,,,,
1310,,269.0298,-,,,,
1311,,269.0886,-,,,,
1312,,269.2445,-,,,,
1313,,269.3628,-,,,,
1314,,269.9773,-,,,,
1315,,270.0020,-,,,,
1316,,270.0541,-,,,,
1317,,270.0934,-,,,,
1318,,270.2138,-,,,,
1319,,270.2462,-,,,,
1320,,270.8556,-,,,,
1321,,270.9101,-,,,,
1322,,270.9636,-,,,,
1323,,271.0147,-,,,,
1324,,271.0965,-,,,,
1325,,271.1641,-,,,,
1326,,271.2288,-,,,,
1327,,272.0249,-,,,,
1328,,272.0888,-,,,,
1329,,272.2309,-,,,,
1330,,272.8633,-,,,,
1331,,272.8988,-,,,,
1332,,272.9534,-,,,,
1333,,273.0381,-,,,,
1334,,273.0948,-,,,,
1335,,273.2064,-,,,,
1336,,273.5387,-,,,,
1337,,273.9850,-,,,,
1338,,274.0343,-,,,,
1339,,274.1007,-,,,,
1340,,274.1331,-,,,,
1341,,274.1810,-,,,,
1342,,274.8866,-,,,,
1343,,274.9330,-,,,,
1344,,274.9856,-,,,,
1345,,275.0529,-,,,,
1346,,275.1061,-,,,,
1347,,275.1751,-,,,,
1348,,275.9947,-,,,,
1349,,276.0435,-,,,,
1350,,276.0871,-,,,,
1351,,276.1660,-,,,,
1352,,276.8629,-,,,,
1353,,276.9267,-,,,,
1354,,276.9567,-,,,,
1355,,277.0344,-,,,,
1356,,277.0777,-,,,,
1357,,277.1227,-,,,,
1358,,277.2124,-,,,,
1359,,278.0272,-,,,,
1360,,278.1220,-,,,,
1361,,278.1671,-,,,,
1362,,278.1863,-,,,,
1363,,278.8642,-,,,,
1364,,278.9171,-,,,,
1365,,278.9679,-,,,,
1366,,278.9914,-,,,,
1367,,279.0410,-,,,,
1368,,279.0963,-,,,,
1369,,279.1680,-,,,,
1370,,279.2339,-,,,,
1371,,279.5527,-,,,,
1372,,279.9338,-,,,,
1373,,279.9913,-,,,,
1374,,280.0521,-,,,,
1375,,280.1285,-,,,,
1376,,280.2372,-,,,,
1377,,280.5553,-,,,,
1378,,280.8987,-,,,,
1379,,280.9351,-,,,,
1380,,280.9850,-,,,,
1381,,281.0315,-,,,,
1382,,281.0618,-,,,,
1383,,281.0871,-,,,,
1384,,281.1124,-,,,,
1385,,281.1489,-,,,,
1386,,281.2491,-,,,,
1387,,281.3528,-,,,,
1388,,281.8982,-,,,,
1389,,281.9796,-,,,,
1390,,282.0168,-,,,,
1391,,282.0865,-,,,,
1392,,282.2535,-,,,,
1393,,282.9049,-,,,,
1394,,282.9567,-,,,,
1395,,282.9852,-,,,,
1396,,283.0239,-,,,,
1397,,283.0747,-,,,,
1398,,283.1023,-,,,,
1399,,283.1612,-,,,,
1400,,283.1978,-,,,,
1401,,283.2647,-,,,,
1402,,283.4687,-,,,,
1403,,283.9734,-,,,,
1404,,284.0307,-,,,,
1405,,284.0701,-,,,,
1406,,284.1262,-,,,,
1407,,284.2678,-,,,,
1408,,284.9189,-,,,,
1409,,284.9559,-,,,,
1410,,285.0032,-,,,,
1411,,285.0720,-,,,,
1412,,285.1157,-,,,,
1413,,285.1758,-,,,,
1414,,285.2710,-,,,,
1415,,285.9107,-,,,,
1416,,285.9515,-,,,,
1417,,285.9822,-,,,,
1418,,286.0584,-,,,,
1419,,286.0937,-,,,,
1420,,286.1404,-,,,,
1421,,286.9033,-,,,,
1422,,286.9336,-,,,,
1423,,286.9744,-,,,,
1424,,287.0107,-,,,,
1425,,287.0870,-,,,,
1426,,287.1171,-,,,,
1427,,287.1600,-,,,,
1428,,287.2206,-,,,,
1429,,287.9424,-,,,,
1430,,288.1209,-,,,,
1431,,288.3310,-,,,,
1432,,288.8793,-,,,,
1433,,288.9261,-,,,,
1434,,288.9905,-,,,,
1435,,289.0356,-,,,,
1436,,289.0689,-,,,,
1437,,289.1232,-,,,,
1438,,289.2478,-,,,,
1439,,289.9505,-,,,,
1440,,290.0001,-,,,,
1441,,290.0373,-,,,,
1442,,290.0910,-,,,,
1443,,290.1173,-,,,,
1444,,290.8626,-,,,,
1445,,290.9217,-,,,,
1446,,290.9674,-,,,,
1447,,291.0914,-,,,,
1448,,291.1982,-,,,,
1449,,291.9691,-,,,,
1450,,292.0682,-,,,,
1451,,292.0976,-,,,,
1452,,292.1349,-,,,,
1453,,292.8370,-,,,,
1454,,292.9428,-,,,,
1455,,292.9797,-,,,,
1456,,293.0513,-,,,,
1457,,293.1156,-,,,,
1458,,293.9357,-,,,,
1459,,293.9971,-,,,,
1460,,294.0500,-,,,,
1461,,294.1170,-,,,,
1462,,294.8387,-,,,,
1463,,294.8959,-,,,,
1464,,294.9414,-,,,,
1465,,294.9914,-,,,,
1466,,295.1032,-,,,,
1467,,295.1864,-,,,,
1468,,295.2651,-,,,,
1469,,295.3052,-,,,,
1470,,295.9780,-,,,,
1471,,296.0161,-,,,,
1472,,296.0846,-,,,,
1473,,296.1356,-,,,,
1474,,296.1794,-,,,,
1475,,296.8738,-,,,,
1476,,296.9089,-,,,,
1477,,297.0389,-,,,,
1478,,297.0877,-,,,,
1479,,297.1187,-,,,,
1480,,297.2420,-,,,,
1481,,297.2768,-,,,,
1482,,297.3335,-,,,,
1483,,297.8885,-,,,,
1484,,297.9818,-,,,,
1485,,298.0409,-,,,,
1486,,298.0876,-,,,,
1487,,298.1354,-,,,,
1488,,298.1718,-,,,,
1489,,298.2377,-,,,,
1490,,298.8789,-,,,,
1491,,298.9312,-,,,,
1492,,299.0252,-,,,,
1493,,299.1245,-,,,,
1494,,299.8789,-,,,,
1495,,299.9324,-,,,,
1496,,300.0070,-,,,,
1497,,300.0578,-,,,,
1498,,300.1167,-,,,,
1499,,300.2560,-,,,,
1500,,300.8992,-,,,,
1501,,301.0170,-,,,,
1502,,301.0947,-,,,,
1503,,301.2393,-,,,,
1504,,301.5491,-,,,,
1505,,301.6081,-,,,,
1506,,301.9265,-,,,,
1507,,302.0165,-,,,,
1508,,302.0668,-,,,,
1509,,302.2316,-,,,,
1510,,302.5375,-,,,,
1511,,302.8778,-,,,,
1512,,302.9503,-,,,,
1513,,303.0001,-,,,,
1514,,303.0714,-,,,,
1515,,303.1262,-,,,,
1516,,303.9005,-,,,,
1517,,303.9617,-,,,,
1518,,304.0008,-,,,,
1519,,304.0650,-,,,,
1520,,304.1095,-,,,,
1521,,304.1478,-,,,,
1522,,304.8898,-,,,,
1523,,304.9631,-,,,,
1524,,304.9932,-,,,,
1525,,305.0696,-,,,,
1526,,305.1941,-,,,,
1527,,305.5708,-,,,,
1528,,305.6151,-,,,,
1529,,305.9677,-,,,,
1530,,306.0105,-,,,,
1531,,306.0768,-,,,,
1532,,306.2916,-,,,,
1533,,306.5682,-,,,,
1534,,306.9043,-,,,,
1535,,306.9416,-,,,,
1536,,306.9983,-,,,,
1537,,307.0805,-,,,,
1538,,307.1390,-,,,,
1539,,307.2112,-,,,,
1540,,307.2845,-,,,,
1541,,307.9452,-,,,,
1542,,308.0975,-,,,,
1543,,308.2103,-,,,,
1544,,308.8109,-,,,,
1545,,308.9269,-,,,,
1546,,309.1131,-,,,,
1547,,309.1990,-,,,,
1548,,309.5069,-,,,,
1549,,309.5485,-,,,,
1550,,310.1048,-,,,,
1551,,310.1514,-,,,,
1552,,310.2446,-,,,,
1553,,310.2739,-,,,,
1554,,310.5533,-,,,,
1555,,310.8073,-,,,,
1556,,310.9353,-,,,,
1557,,310.9759,-,,,,
1558,,311.0139,-,,,,
1559,,311.0475,-,,,,
1560,,311.1072,-,,,,
1561,,311.1415,-,,,,
1562,,311.2582,-,,,,
1563,,311.2976,-,,,,
1564,,311.9809,-,,,,
1565,,312.0407,-,,,,
1566,,312.0978,-,,,,
1567,,312.1432,-,,,,
1568,,312.8477,-,,,,
1569,,312.8866,-,,,,
1570,,312.9560,-,,,,
1571,,313.0509,-,,,,
1572,,313.1127,-,,,,
1573,,313.1472,-,,,,
1574,,313.2338,-,,,,
1575,,313.9537,-,,,,
1576,,314.0183,-,,,,
1577,,314.0631,-,,,,
1578,,314.1226,-,,,,
1579,,314.1654,-,,,,
1580,,314.8539,-,,,,
1581,,314.9056,-,,,,
1582,,314.9854,-,,,,
1583,,315.0412,-,,,,
1584,,315.0964,-,,,,
1585,,315.1712,-,,,,
1586,,315.9039,-,,,,
1587,,315.9850,-,,,,
1588,,316.0131,-,,,,
1589,,316.0615,-,,,,
1590,,316.0956,-,,,,
1591,,316.1412,-,,,,
1592,,316.2452,-,,,,
1593,,316.5625,-,,,,
1594,,316.8768,-,,,,
1595,,316.9807,-,,,,
1596,,317.0596,-,,,,
1597,,317.1133,-,,,,
1598,,317.1465,-,,,,
1599,,317.2200,-,,,,
1600,,318.0337,-,,,,
1601,,318.0712,-,,,,
1602,,318.1329,-,,,,
1603,,318.8528,-,,,,
1604,,318.9389,-,,,,
1605,,318.9933,-,,,,
1606,,319.0690,-,,,,
1607,,319.1272,-,,,,
1608,,319.2359,-,,,,
1609,,319.8832,-,,,,
1610,,319.9364,-,,,,
1611,,320.0156,-,,,,
1612,,320.0889,-,,,,
1613,,320.4993,-,,,,
1614,,320.8543,-,,,,
1615,,320.9155,-,,,,
1616,,321.0036,-,,,,
1617,,321.0484,-,,,,
1618,,321.1185,-,,,,
1619,,321.1893,-,,,,
1620,,322.0472,-,,,,
1621,,322.0928,-,,,,
1622,,322.1696,-,,,,
1623,,322.8813,-,,,,
1624,,322.9241,-,,,,
1625,,323.0019,-,,,,
1626,,323.0287,-,,,,
1627,,323.0987,-,,,,
1628,,323.1261,-,,,,
1629,,323.2211,-,,,,
1630,,323.5438,-,,,,
1631,,323.9782,-,,,,
1632,,324.0450,-,,,,
1633,,324.1175,-,,,,
1634,,324.5518,-,,,,
1635,,324.8906,-,,,,
1636,,325.0500,-,,,,
1637,,325.1262,-,,,,
1638,,325.1620,-,,,,
1639,,325.9395,-,,,,
1640,,326.0448,-,,,,
1641,,326.0776,-,,,,
1642,,326.1055,-,,,,
1643,,326.1304,-,,,,
1644,,326.1595,-,,,,
1645,,326.9198,-,,,,
1646,,326.9978,-,,,,
1647,,327.0562,-,,,,
1648,,327.0983,-,,,,
1649,,327.1281,-,,,,
1650,,327.1597,-,,,,
1651,,327.2163,-,,,,
1652,,327.5531,-,,,,
1653,,328.0594,-,,,,
1654,,328.1004,-,,,,
1655,,328.8902,-,,,,
1656,,328.9351,-,,,,
1657,,329.0280,-,,,,
1658,,329.0673,-,,,,
1659,,329.1035,-,,,,
1660,,329.1431,-,,,,
1661,,329.2270,-,,,,
1662,,329.2660,-,,,,
1663,,329.9940,-,,,,
1664,,330.0213,-,,,,
1665,,330.0738,-,,,,
1666,,330.1054,-,,,,
1667,,330.1637,-,,,,
1668,,330.2039,-,,,,
1669,,330.8253,-,,,,
1670,,330.8849,-,,,,
1671,,330.9099,-,,,,
1672,,330.9801,-,,,,
1673,,331.0205,-,,,,
1674,,331.0713,-,,,,
1675,,331.1084,-,,,,
1676,,331.1559,-,,,,
1677,,331.5577,-,,,,
1678,,331.9577,-,,,,
1679,,331.9876,-,,,,
1680,,332.0609,-,,,,
1681,,332.1205,-,,,,
1682,,332.2302,-,,,,
1683,,332.5497,-,,,,
1684,,332.8550,-,,,,
1685,,332.9010,-,,,,
1686,,332.9560,-,,,,
1687,,332.9984,-,,,,
1688,,333.0645,-,,,,
1689,,333.0953,-,,,,
1690,,333.1352,-,,,,
1691,,333.2227,-,,,,
1692,,334.0094,-,,,,
1693,,334.0587,-,,,,
1694,,334.1136,-,,,,
1695,,334.1710,-,,,,
1696,,334.2280,-,,,,
1697,,334.8279,-,,,,
1698,,334.9317,-,,,,
1699,,334.9843,-,,,,
1700,,335.0467,-,,,,
1701,,335.0874,-,,,,
1702,,335.1772,-,,,,
1703,,335.5410,-,,,,
1704,,335.9925,-,,,,
1705,,336.0405,-,,,,
1706,,336.0845,-,,,,
1707,,336.1242,-,,,,
1708,,336.8314,-,,,,
1709,,336.8839,-,,,,
1710,,336.9267,-,,,,
1711,,336.9669,-,,,,
1712,,337.0027,-,,,,
1713,,337.0716,-,,,,
1714,,337.1246,-,,,,
1715,,337.2367,-,,,,
1716,,337.9006,-,,,,
1717,,337.9740,-,,,,
1718,,338.0581,-,,,,
1719,,338.1478,-,,,,
1720,,338.2334,-,,,,
1721,,338.5445,-,,,,
1722,,338.8582,-,,,,
1723,,338.8926,-,,,,
1724,,338.9888,-,,,,
1725,,339.0490,-,,,,
1726,,339.0872,-,,,,
1727,,339.1433,-,,,,
1728,,339.1948,-,,,,
1729,,340.0100,-,,,,
1730,,340.0600,-,,,,
1731,,340.1273,-,,,,
1732,,340.1756,-,,,,
1733,,340.8646,-,,,,
1734,,340.9218,-,,,,
1735,,341.1100,-,,,,
1736,,341.4451,-,,,,
1737,,341.7253,-,,,,
1738,,341.9657,-,,,,
1739,,342.1134,-,,,,
1740,,342.2427,-,,,,
1741,,342.8906,-,,,,
1742,,342.9816,-,,,,
1743,,343.1146,-,,,,
1744,,343.1568,-,,,,
1745,,343.2068,-,,,,
1746,,344.0346,-,,,,
1747,,344.0789,-,,,,
1748,,344.1348,-,,,,
1749,,344.2612,-,,,,
1750,,344.8656,-,,,,
1751,,344.9031,-,,,,
1752,,344.9828,-,,,,
1753,,345.0309,-,,,,
1754,,345.0862,-,,,,
1755,,345.1366,-,,,,
1756,,345.1799,-,,,,
1757,,345.5396,-,,,,
1758,,345.7697,-,,,,
1759,,345.9486,-,,,,
1760,,346.0485,-,,,,
1761,,346.2723,-,,,,
1762,,346.6002,-,,,,
1763,,346.6642,-,,,,
1764,,346.8827,-,,,,
1765,,346.9160,-,,,,
1766,,346.9457,-,,,,
1767,,347.0511,-,,,,
1768,,347.1071,-,,,,
1769,,347.2547,-,,,,
1770,,347.5401,-,,,,
1771,,347.9489,-,,,,
1772,,348.0344,-,,,,
1773,,348.0881,-,,,,
1774,,348.1351,-,,,,
1775,,348.2110,-,,,,
1776,,348.2689,-,,,,
1777,,348.8902,-,,,,
1778,,348.9311,-,,,,
1779,,348.9822,-,,,,
1780,,349.0871,-,,,,
1781,,349.1495,-,,,,
1782,,349.2735,-,,,,
1783,,349.5367,-,,,,
1784,,349.9865,-,,,,
1785,,350.0422,-,,,,
1786,,350.0820,-,,,,
1787,,350.8033,-,,,,
1788,,350.9176,-,,,,
1789,,351.0007,-,,,,
1790,,351.0590,-,,,,
1791,,351.0916,-,,,,
1792,,351.1310,-,,,,
1793,,351.1744,-,,,,
1794,,351.2170,-,,,,
1795,,351.3095,-,,,,
1796,,351.9588,-,,,,
1797,,352.0900,-,,,,
1798,,352.1611,-,,,,
1799,,352.8583,-,,,,
1800,,353.0435,-,,,,
1801,,353.1648,-,,,,
1802,,353.9498,-,,,,
1803,,354.0335,-,,,,
1804,,354.1082,-,,,,
1805,,354.5453,-,,,,
1806,,354.8351,-,,,,
1807,,354.9309,-,,,,
1808,,355.0513,-,,,,
1809,,355.1127,-,,,,
1810,,355.1548,-,,,,
1811,,355.1967,-,,,,
1812,,355.5430,-,,,,
1813,,355.9897,-,,,,
1814,,356.0144,-,,,,
1815,,356.1222,-,,,,
1816,,356.1478,-,,,,
1817,,356.3884,-,,,,
1818,,356.5319,-,,,,
1819,,356.7246,-,,,,
1820,,356.8381,-,,,,
1821,,356.8933,-,,,,
1822,,356.9185,-,,,,
1823,,356.9858,-,,,,
1824,,357.0576,-,,,,
1825,,357.1261,-,,,,
1826,,357.1716,-,,,,
1827,,357.2130,-,,,,
1828,,357.5253,-,,,,
1829,,357.6318,-,,,,
1830,,357.8897,-,,,,
1831,,357.9323,-,,,,
1832,,358.1259,-,,,,
1833,,358.8636,-,,,,
1834,,358.9453,-,,,,
1835,,359.0359,-,,,,
1836,,359.1206,-,,,,
1837,,359.1895,-,,,,
1838,,359.5224,-,,,,
1839,,359.8898,-,,,,
1840,,360.0212,-,,,,
1841,,360.0864,-,,,,
1842,,360.1280,-,,,,
1843,,360.1727,-,,,,
1844,,360.2542,-,,,,
1845,,360.5234,-,,,,
1846,,360.5714,-,,,,
1847,,360.8412,-,,,,
1848,,361.0214,-,,,,
1849,,361.1168,-,,,,
1850,,361.5215,-,,,,
1851,,361.9260,-,,,,
1852,,362.0511,-,,,,
1853,,362.1196,-,,,,
1854,,362.2668,-,,,,
1855,,362.8446,-,,,,
1856,,363.0176,-,,,,
1857,,363.0931,-,,,,
1858,,363.1610,-,,,,
1859,,363.3207,-,,,,
1860,,363.8761,-,,,,
1861,,364.0190,-,,,,
1862,,364.0851,-,,,,
1863,,364.2448,-,,,,
1864,,364.8698,-,,,,
1865,,365.0143,-,,,,
1866,,365.2537,-,,,,
1867,,365.3383,-,,,,
1868,,365.5364,-,,,,
1869,,365.9712,-,,,,
1870,,366.0172,-,,,,
1871,,366.1381,-,,,,
1872,,366.2493,-,,,,
1873,,366.9010,-,,,,
1874,,367.0127,-,,,,
1875,,367.1568,-,,,,
1876,,367.2419,-,,,,
1877,,367.3542,-,,,,
1878,,367.9322,-,,,,
1879,,368.0404,-,,,,
1880,,368.1231,-,,,,
1881,,368.2311,-,,,,
1882,,368.8356,-,,,,
1883,,368.9003,-,,,,
1884,,369.0146,-,,,,
1885,,369.1130,-,,,,
1886,,369.1681,-,,,,
1887,,369.2149,-,,,,
1888,,369.2943,-,,,,
1889,,369.9307,-,,,,
1890,,370.0055,-,,,,
1891,,370.0682,-,,,,
1892,,370.1341,-,,,,
1893,,370.1970,-,,,,
1894,,370.8115,-,,,,
1895,,370.9123,-,,,,
1896,,371.0251,-,,,,
1897,,371.1320,-,,,,
1898,,371.5395,-,,,,
1899,,371.9664,-,,,,
1900,,372.0398,-,,,,
1901,,372.1145,-,,,,
1902,,372.3122,-,,,,
1903,,372.8142,-,,,,
1904,,372.9013,-,,,,
1905,,373.0546,-,,,,
1906,,373.1697,-,,,,
1907,,373.5269,-,,,,
1908,,373.9853,-,,,,
1909,,374.0729,-,,,,
1910,,374.1141,-,,,,
1911,,374.1583,-,,,,
1912,,374.8386,-,,,,
1913,,374.9213,-,,,,
1914,,375.0550,-,,,,
1915,,375.1821,-,,,,
1916,,375.2804,-,,,,
1917,,375.9326,-,,,,
1918,,376.0437,-,,,,
1919,,376.1037,-,,,,
1920,,376.1467,-,,,,
1921,,376.3057,-,,,,
1922,,376.8156,-,,,,
